gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
546059,02037,Алга (02-037),02037001021,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Желтоксан, уч. 13А",5373.20602876681,92,,2201300313618699,EPSG:32640
546060,02037,Алга (02-037),02037001026,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Жангельдина, уч. 1",1335.56495733952,1334,,2201300046837899,EPSG:32640
546061,02037,Алга (02-037),02037005298,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Жастық, д. 110",729.895022849698,709,,0201300045610904,EPSG:32640
546062,02037,Алга (02-037),02037005491,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Республика, д. 125",1247.72205206196,1248,,0201300045592207,EPSG:32640
546063,02037,Алга (02-037),020370011314,"обл. Актюбинская, р-н Алгинский, г. Алга, ж.м. 1, д. 42",998.839713629245,1000,,0201700070429362,EPSG:32640
546064,02037,Алга (02-037),02037009212,"обл. Актюбинская, р-н Алгинский, г. Алга, ж.м. 1, д. 252",1000.87909312545,1000,,0201900092556651,EPSG:32640
546065,02037,Алга (02-037),02037010468,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. И.Мамбетова, д. 5",885.004497888139,886,,0201300045562203,EPSG:32640
546066,02037,Алга (02-037),02037001264,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Трудовая, д. 7",736.258008453123,737,,0201300045667809,EPSG:32640
546067,02037,Алга (02-037),020370011315,"обл. Актюбинская, р-н Алгинский, г. Алга, г.к. 5, г-ж 248",23.9810344846729,24,,0201300049469208,EPSG:32640
546069,02037,Алга (02-037),020370011348,"обл. Актюбинская, р-н Алгинский, г. Алга, г.к. 3, г-ж 152",24.0016595507173,24,,0201300049474808,EPSG:32640
546070,02037,Алга (02-037),02037002423,"обл. Актюбинская, р-н Алгинский, г. Алга, м. Подхоз, уч. 154",149923.300944547,150000,,2201600089153406,EPSG:32640
546071,02037,Алга (02-037),02037009222,"обл. Актюбинская, р-н Алгинский, г. Алга, ж.м. 1, д. 272",902.293333598626,903,,0202200465365156,EPSG:32640
546072,02037,Алга (02-037),02037001246,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Кемер, д. 56А",451.431606227645,452,,0201300045608300,EPSG:32640
546074,02037,Алга (02-037),02037005894,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Абая, уч. 111",1366.52496221905,1368,,2201600089328204,EPSG:32640
546075,02037,Алга (02-037),02037010370,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Желтоксан, д. 30",886.951328699114,888,,0201300045548802,EPSG:32640
546076,02037,Алга (02-037),02037001027,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Абая, уч. 6",3637.2391599409,3636,,2201300043006299,EPSG:32640
546077,02037,Алга (02-037),02037001028,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Жангельдина, уч. 18",2374.2978037311,2374,,2201300042943496,EPSG:32640
546078,02037,Алга (02-037),02037001029,"обл. Актюбинская, р-н Алгинский, г. Алга, мкр. 5, уч. 4А",1495.75845073717,1496,,2201300042954399,EPSG:32640
546079,02037,Алга (02-037),02037001090,"обл. Актюбинская, р-н Алгинский, г. Алга, шос. Тамдинский, д. 7А",6995.33319825103,7000,,0201300229937401,EPSG:32640
546080,02037,Алга (02-037),02037001107,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Уалиханова, д. 24",2029.16266247609,2045,,0201300048952003,EPSG:32640
546081,02037,Алга (02-037),02037001108,"обл. Актюбинская, р-н Алгинский, г. Алга, мкр. 6, уч. 1",561.958556924377,560,,2201300043089895,EPSG:32640
546082,02037,Алга (02-037),02037001113,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Сейфуллина, уч. 23",139.656651033091,140,,2201300042945694,EPSG:32640
546084,02037,Алга (02-037),02037009237,"обл. Актюбинская, р-н Алгинский, г. Алга, ж.м. 1, ст-е 249",1000.07683282802,1000,,0201300328598407,EPSG:32640
546085,02037,Алга (02-037),02037010451,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Азаттық, д. 47",1293.29164455281,1294,,0201300045532603,EPSG:32640
546087,02037,Алга (02-037),02037001542,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Кемер, д. 51",1003.70681012364,1000,,0201300045607804,EPSG:32640
546088,02037,Алга (02-037),02037001545,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Кемер, д. 55",671.034906729075,670,,0201300045608204,EPSG:32640
546089,02037,Алга (02-037),02037001547,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Кемер, д. 59",887.410468423216,880,,0201300045608609,EPSG:32640
546091,02037,Алга (02-037),02037001123,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Жангельдина, уч. 18",112.770573871767,113,,2201300042943496,EPSG:32640
546092,02037,Алга (02-037),020370101174,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. И.Мамбетова, д. 40",935.773629270358,938,,0201300045561400,EPSG:32640
546093,02037,Алга (02-037),020370101173,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. И.Мамбетова, уч. 40А",49.9852775086256,50,,2201700113498437,EPSG:32640
546094,02037,Алга (02-037),02037003308,"обл. Актюбинская, р-н Алгинский, г. Алга, д.к. 6, д. 57",709.532634244577,1100,,0201700069356967,EPSG:32640
546095,02037,Алга (02-037),02037009001,"обл. Актюбинская, р-н Алгинский, г. Алга",3998.11125579365,4000,,,EPSG:32640
546097,02037,Алга (02-037),02037001581,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Балдырған, уч. 12",1436.4071361172,1438,,2201300049436992,EPSG:32640
546098,02037,Алга (02-037),020370011598,"обл. Актюбинская, р-н Алгинский, г. Алга, г.к. 5, г-ж 356",29.9187746395633,30,,0201300330299609,EPSG:32640
546099,02037,Алга (02-037),02037005769,"обл. Актюбинская, р-н Алгинский, г. Алга, ул. Казахская, д. 3",737.568558563521,738,,0201300045632006,EPSG:32640
