gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
409369,02032,Уилский (02-032),02032010795,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 119",999.714389816873,1000,,0202000216918328,EPSG:32640
409370,02032,Уилский (02-032),02032010796,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 5",999.255942289246,1000,,0202000214317222,EPSG:32640
409371,02032,Уилский (02-032),02032010797,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тапалова, д. 40",999.228388457597,1000,,0202000183433529,EPSG:32640
409373,02032,Уилский (02-032),02032008105,"обл. Актюбинская, р-н Уилский, с.о. Кайындинский, с. Акжар, уч. кв. Кайынды, уч. 105",14989609.6624175,15000000.0,,2202100203055919,EPSG:32640
409374,02032,Уилский (02-032),02032005316,"Актюбинская область, Уилский район, Караойский сельский округ, село Караой, улица Ынтымак, дом №10, квартира 1",2162.2891739033,2162,,,EPSG:32640
409376,02032,Уилский (02-032),02032014282,,22179162.5024942,22190000.0,,,EPSG:32640
409377,02032,Уилский (02-032),02032010140,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Каракулова, д. 5",965.864379577689,966,,0201300047070807,EPSG:32640
409379,02032,Уилский (02-032),02032009392,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 40",1401.69721900835,1403,,0201300047051102,EPSG:32640
409380,02032,Уилский (02-032),02032010036,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 38",818.841323568455,819,,0201300049012001,EPSG:32640
409381,02032,Уилский (02-032),02032009517,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 36",515.113331739057,515,,0201300303476601,EPSG:32640
409382,02032,Уилский (02-032),02032009541,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Масатова, д. 41",665.294674827794,666,,0201300202202202,EPSG:32640
409383,02032,Уилский (02-032),02032010931,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 37",948.569409603939,949,,0201300048118102,EPSG:32640
409384,02032,Уилский (02-032),02032002071,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева",1406142.73265336,1406500,,,EPSG:32640
409385,02032,Уилский (02-032),02032002189,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева",7806206.81538584,7810000,,,EPSG:32640
409386,02032,Уилский (02-032),02032009641,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Койшыгулова, д. 27",1179.52710002567,1180,,0201300049005504,EPSG:32640
409387,02032,Уилский (02-032),02032013237,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский, с. Шикудык, ул. Қайрат Рысқұлбеков, д. 6, кв. 1",1155.3645521215,1156,,1201300042985527,EPSG:32640
409388,02032,Уилский (02-032),02032001127,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, ул. И.Карагулова, д. 14",916.832887319299,917,,0201300047943502,EPSG:32640
409389,02032,Уилский (02-032),02032013432,"Актюбинская область, Уилский район, Саралжинский сельский округ, село Кемер, улица Казахстана, №17",1499.31859010061,1500,,,EPSG:32640
409390,02032,Уилский (02-032),02032002038,"Актюбинская область Уилский район, Караталский с/о, с. Кумжарган, с. На землях ПК им.Берсиева, уч. К/х Нур-Акан",569734.85914506,570000,,,EPSG:32640
409392,02032,Уилский (02-032),02032016251,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский, с. Коптогай, зимовка Ешкибаз, д. 2",1200.91902047034,1200,,0201300271993005,EPSG:32640
409393,02032,Уилский (02-032),02032005298,"обл. Актюбинская, р-н Уилский, с.о. Караойский",2.2607177724784,2.26,,,EPSG:32640
409394,02032,Уилский (02-032),02032005308,"обл. Актюбинская, р-н Уилский, с.о. Караойский",50.4904733848973,50,,,EPSG:32640
409396,02032,Уилский (02-032),02032011025,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Екпетал",19995.2951132548,20000,,,EPSG:32640
409397,02032,Уилский (02-032),02032011024,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Екпетал",749865.431823698,750000,,,EPSG:32640
409398,02032,Уилский (02-032),02032003018,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский, с. Сарыбие, ул. Айтеке Би, д. 11",950.732326678085,950,,0201300047126603,EPSG:32640
409399,02032,Уилский (02-032),02032003054,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский, с. Сарыбие, ул. Айтеке Би, д. 13",2432.48229261295,2434,,0201300047126805,EPSG:32640
409401,02032,Уилский (02-032),02032001150,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, ул. О.Бакаева, д. 5",1094.41144468487,1095,,0201300047941900,EPSG:32640
409403,02032,Уилский (02-032),02032009394,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Курманова, д. 13",481.320383608731,481,,0201300048007703,EPSG:32640
409404,02032,Уилский (02-032),02032001264,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, ул. Кокжар, д. 5",1662.76666726222,1663,,0201300047947804,EPSG:32640
409405,02032,Уилский (02-032),02032001100,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, ул. Ш.Берсиева, д. 22",1679.75617930634,1680,,0201300048876408,EPSG:32640
409406,02032,Уилский (02-032),02032006068,"обл. Актюбинская, р-н Уилский, с.о. Караойский, с. Караой, уч. 68",10002340.3757987,10000000.0,,2201500054508264,EPSG:32640
409407,02032,Уилский (02-032),02032005317,"обл. Актюбинская, р-н Уилский, с.о. Караойский",30007.4711064183,30000,,,EPSG:32640
409408,02032,Уилский (02-032),02032013446,,29986.8913410118,30000,,,EPSG:32640
409409,02032,Уилский (02-032),02032003288,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",30011.3313976309,30000,,,EPSG:32640
409410,02032,Уилский (02-032),02032002048,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева",1339644.17238619,1340000,,,EPSG:32640
409411,02032,Уилский (02-032),02032002049,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева",3997535.78213835,4000000,,,EPSG:32640
409412,02032,Уилский (02-032),02032001226,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, ул. Конституция, д. 7",1470.90986795676,1473,,0201300047952609,EPSG:32640
409413,02032,Уилский (02-032),02032001266,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, ул. И.Карагулова, д. 30",1737.15378142481,1737,,0201300047946106,EPSG:32640
409414,02032,Уилский (02-032),02032013170,"Актюбинская область, Уилский район, Саралжинский сельский округ, село Кемер, улица Ботакоз-2, дом №4",1427.12468894778,1428,,,EPSG:32640
409415,02032,Уилский (02-032),02032010150,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Абая, д. 10",1500.62049847285,1501,,0201300047048704,EPSG:32640
409416,02032,Уилский (02-032),02032009623,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, зд. 78Б",110.003774554346,110,,0201500038012637,EPSG:32640
409417,02032,Уилский (02-032),02032009417,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 78А",734.959212836253,735,,0201300305509009,EPSG:32640
409418,02032,Уилский (02-032),02032004139,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",5040843.5158966,5040000,,,EPSG:32640
409419,02032,Уилский (02-032),02032014107,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский",6995539.26052476,7000000,,,EPSG:32640
409420,02032,Уилский (02-032),02032014108,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский",999898.485204484,1000000,,,EPSG:32640
409421,02032,Уилский (02-032),02032006107,"обл. Актюбинская, р-н Уилский, с.о. Караойский",10000520.6782851,10000000.0,,,EPSG:32640
409422,02032,Уилский (02-032),02032007007,"Актюбинская область, Уилский район, Кайындинский сельский округ, село Косембай, улица Булак, №7а",999.341165954983,1000,,,EPSG:32640
409423,02032,Уилский (02-032),02032009005,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, уч. 29",2399.32288132046,2400,,2201900188256040,EPSG:32640
409424,02032,Уилский (02-032),02032014285,,21988346.5240822,21995000.0,,,EPSG:32640
409425,02032,Уилский (02-032),02032014024,,4999.02149771207,5000,,,EPSG:32640
409426,02032,Уилский (02-032),02032007004,"обл. Актюбинская, р-н Уилский, с.о. Кайындинский, с. Косембай, ул. Ынтымак, уч. 7А",998.986451554645,1000,,2201900187943046,EPSG:32640
409427,02032,Уилский (02-032),02032010286,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Курмангазина, д. 9",751.531758359154,752,,0201300047078504,EPSG:32640
409428,02032,Уилский (02-032),02032009209,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Курманова, д. 62, кв. 1",2087.77090153601,2088,,1201300042951420,EPSG:32640
409429,02032,Уилский (02-032),02032013319,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский, с. Бестамак, ул. Тайсойган, уч. 5",2030.87868543606,2032,,2201300048321391,EPSG:32640
409430,02032,Уилский (02-032),02032010285,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Курмангазина, д. 6",918.311457925283,919,,0201300047078301,EPSG:32640
409431,02032,Уилский (02-032),02032004042,"Актюбинская область Уилский район, Сарбинский с/о, с. Сарбие, На землиях пк Жекенды ориен.мест., уч. К/х Элназар",4241161.05745706,4240000,,,EPSG:32640
409432,02032,Уилский (02-032),02032004044,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",8542375.88887758,8540000,,,EPSG:32640
409433,02032,Уилский (02-032),02032015063,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский, с. Коптогай, ул. Әл Фараби, д. 8",2876.87648724239,2877,,0201300047090901,EPSG:32640
409434,02032,Уилский (02-032),02032010638,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 30",1000.13441352627,1000,,0201400003874488,EPSG:32640
409435,02032,Уилский (02-032),02032010648,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Сатпаева, д. 32",1201.26001037323,1201,,0201700062062663,EPSG:32640
409436,02032,Уилский (02-032),02032009588,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 29",976.9385445319,976,,0201300317154807,EPSG:32640
409437,02032,Уилский (02-032),020320101005,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 33",1380.10099532344,1380,,0201400024431180,EPSG:32640
409438,02032,Уилский (02-032),02032006072,"обл. Актюбинская, р-н Уилский, с.о. Караойский",9913971.03265097,9910000,,,EPSG:32640
409440,02032,Уилский (02-032),02032006033,"Актюбинская область Уилский район, Караойский с/о, с. Караой, На землях ПК ""Жетыколь"" ориен.мест., уч. К/х Кызыл-Корган",1600332.89995585,1600000,,,EPSG:32640
409441,02032,Уилский (02-032),02032006034,"Актюбинская область Уилский район, Караойский с/о, с. Кубасай, На землях КП Жетыкул ориен.мест., уч. К/х Бегалы",370837.086470449,371000,,,EPSG:32640
409443,02032,Уилский (02-032),02032010421,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Берсиева, д. 20",1153.11677265087,1153,,0201300047047308,EPSG:32640
409444,02032,Уилский (02-032),02032015510,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский, с. Аманкельди, ул. Жанакадам, д. 10А",1493.45723409133,1494,,0201900097548955,EPSG:32640
409445,02032,Уилский (02-032),02032006070,"обл. Актюбинская, р-н Уилский, с.о. Караойский",2498475.17987138,2500000,,,EPSG:32640
409446,02032,Уилский (02-032),02032010017,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, уч. 49Г",15.4250974855732,15,,2202222485140740,EPSG:32640
409447,02032,Уилский (02-032),02032015104,"Актюбинская область, Уилский район, село Коптогай, населенный пункт Карасу, улица Тамдыкол, дом №6, кв. 2",1429.46187252258,1431,,,EPSG:32640
409448,02032,Уилский (02-032),02032006035,"Актюбинская область Уилский район, Караойский с/о, с. Кубасай, На землях КП Жетыкул ориен.мест., уч. К/х Бегалы",950184.533798994,950184.5337989939,,,EPSG:32640
409449,02032,Уилский (02-032),02032002072,"Актюбинская область Уилский район, Караталский с/о, с. Кумжарган, с. На землях ПК им.Берсиева, уч. К/х Кайрош",649618.655913401,650000,,,EPSG:32640
409450,02032,Уилский (02-032),02032002074,"Актюбинская область Уилский район, Караталский с/о, с. Кумжарган, с. На землях ПК им.Берсиева, уч. К/х Кайрош",3538542.20715195,3540000,,,EPSG:32640
409451,02032,Уилский (02-032),02032002076,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Каратал, зимовка Нуртажи, д. 3",16211457.0012388,16220000.0,,0201300049067203,EPSG:32640
409452,02032,Уилский (02-032),02032004125,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",93735.7855052339,93700,,,EPSG:32640
409453,02032,Уилский (02-032),02032004126,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",500152.497739373,500000,,,EPSG:32640
409454,02032,Уилский (02-032),02032004127,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",2000617.82784418,2000000,,,EPSG:32640
409455,02032,Уилский (02-032),02032015462,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский, с. Коптогай, ул. Казахстан, зд. 20, н.п. 2",354.859764346189,355,,1201700069552082,EPSG:32640
409456,02032,Уилский (02-032),02032010709,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кантарбаева, д. 11, кв. 1",1843.91635823847,1846,,1201300594160523,EPSG:32640
409457,02032,Уилский (02-032),02032010710,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кантарбаева, д. 13, кв. 1",1958.5350532279,1960,,1201300594160925,EPSG:32640
409458,02032,Уилский (02-032),02032012225,"обл. Актюбинская, р-н Уилский, с.о. Уилский",99998.5221063304,100000,,,EPSG:32640
409459,02032,Уилский (02-032),02032013023,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский, с. Аккемер, ул. Жеткиншек, д. 24",1186.23454329459,1185,,0201300047119508,EPSG:32640
409460,02032,Уилский (02-032),02032016223,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский",9779484.29849407,9777300,,,EPSG:32640
409461,02032,Уилский (02-032),02032004107,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",10000949.9103765,10000000.0,,,EPSG:32640
409463,02032,Уилский (02-032),02032010732,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Шернияза, уч. 135А",498.349172676673,500,,2201400014847613,EPSG:32640
409464,02032,Уилский (02-032),02032010587,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Шернияза, д. 66, кв. 8",2343.99670479728,2343,,1201900102164376,EPSG:32640
409466,02032,Уилский (02-032),02032016024,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский",3509788.31352913,3509000,,,EPSG:32640
409467,02032,Уилский (02-032),02032004037,"Актюбинская область Уилский район, Сарбинский с/о, с. Сарбие, На землиях пк Жекенды ориен.мест., уч. К/х Ыбырай",2250606.12766346,2250000,,,EPSG:32640
409468,02032,Уилский (02-032),02032004048,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский, с. Сарыбие, уч. кв. Сарыбие, уч. 48",510508.14545824,510000,,2201500067011865,EPSG:32640
409469,02032,Уилский (02-032),02032004049,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",3801118.43870884,3800000,,,EPSG:32640
409470,02032,Уилский (02-032),02032011021,"Актюбинская область, Уилский район, Уилский сельский округ, село Каракемер",624.984496765941,625,,,EPSG:32640
409471,02032,Уилский (02-032),02032013431,"Актюбинская область, Уилский район, Саралжинский сельский округ, село Кемер, улица Бейбитшилик, №16",1999.41551817554,2000,,,EPSG:32640
409472,02032,Уилский (02-032),02032013175,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский, с. Кемер, ул. К.Шоланова, д. 17, кв. 1",1673.3393410379,1674,,1201300047048023,EPSG:32640
409473,02032,Уилский (02-032),02032010125,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Каракулова, д. 17",1186.80836963418,1187,,0201300048997802,EPSG:32640
409474,02032,Уилский (02-032),02032009586,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 25, кв. 1",2036.80039853436,2042,,1201300279224621,EPSG:32640
409475,02032,Уилский (02-032),02032009585,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 23",1168.3793433102,1169,,0201300317144003,EPSG:32640
409476,02032,Уилский (02-032),02032010649,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кантарбаева, д. 12",999.775589756358,1000,,0201500030042335,EPSG:32640
409477,02032,Уилский (02-032),02032010773,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кантарбаева, уч. 10",971.596323239202,972,,2201500064535160,EPSG:32640
409478,02032,Уилский (02-032),02032010774,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кантарбаева, д. 8",1014.99278674102,1015,,0201500030042432,EPSG:32640
409479,02032,Уилский (02-032),02032009561,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 114",805.20125053453,805,,0201300245117707,EPSG:32640
409480,02032,Уилский (02-032),02032009562,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 116",804.708441359285,805,,0201300305515807,EPSG:32640
409481,02032,Уилский (02-032),02032010733,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 19, кв. 2",2052.77144701735,2052,,1201300279216625,EPSG:32640
409482,02032,Уилский (02-032),02032009584,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Тәуелсіздік, д. 17",1116.14394530147,1117,,0201300317142905,EPSG:32640
409483,02032,Уилский (02-032),02032010623,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, д. 124",1472.29315273434,1473,,0201500030042033,EPSG:32640
409484,02032,Уилский (02-032),02032001232,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева, с. Кумжарган, ул. К.Ержанова, д. 11",1229.1882331876,1230,,0201300047991708,EPSG:32640
409485,02032,Уилский (02-032),02032009065,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Жолмырзаева, д. 9",1200.66798811457,1200,,0201300048088405,EPSG:32640
409486,02032,Уилский (02-032),02032010009,"обл. Актюбинская, р-н Уилский",261.096289669769,260,,,EPSG:32640
409487,02032,Уилский (02-032),02032006047,"Актюбинская область Уилский район, Караойский с/о, с. Жаксыколь, На землях ПК Жетыкуль ориен.мест., уч. К/х Арыстанбек",2025056.59201969,2024000,,,EPSG:32640
409488,02032,Уилский (02-032),02032012012,"Актюбинская область Уилский район, Уилский с/о, с. Уил, На землиях п.к Кокжар ориен.мест., уч. К/х Сартогай",1757319.64973131,1750000,,,EPSG:32640
409489,02032,Уилский (02-032),02032004115,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский, с. Сарыбие, уч. кв. Сарыбие, ст-е 115",10003.8604135765,10000,,0201900093184156,EPSG:32640
409490,02032,Уилский (02-032),02032004116,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",73056.1567359405,73030,,,EPSG:32640
409491,02032,Уилский (02-032),02032004113,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",5433162.62208779,5440000,,,EPSG:32640
409493,02032,Уилский (02-032),02032010668,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Дусипова, д. 7",1248.79604128236,1249,,0201300047074106,EPSG:32640
409494,02032,Уилский (02-032),02032001407,"обл. Актюбинская, р-н Уилский, с.о. Имени Ш.Берсиева",12992837.292088,13000000.0,,,EPSG:32640
409495,02032,Уилский (02-032),02032015052,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский, с. Коптогай, ул. Ардагер, д. 5",1021.22519867662,1021,,0201300204564307,EPSG:32640
409496,02032,Уилский (02-032),02032010854,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, уч. 495",999.752224917691,1000,,2201600099411901,EPSG:32640
409497,02032,Уилский (02-032),02032009659,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Ержанова, уч. 28",1000.24756565711,1000,,2201700110507431,EPSG:32640
409498,02032,Уилский (02-032),02032010855,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Масатова, д. 40",802.113107369771,801,,0201300048008306,EPSG:32640
409499,02032,Уилский (02-032),02032009670,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Кокжар, уч. 118",9997.81532251018,10000,,2201700113909437,EPSG:32640
409500,02032,Уилский (02-032),02032010876,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, уч. 293",999.813295759627,1000,,2201700112697932,EPSG:32640
409501,02032,Уилский (02-032),02032013442,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский, с. Кемер, уч. кв. Саралжын, ст-е 442",499732.648715758,500000,,0201900091862456,EPSG:32640
409502,02032,Уилский (02-032),02032013429,"обл. Актюбинская, р-н Уилский, с.о. Саралжинский, с. Кемер",387.04039510824,387,,,EPSG:32640
409503,02032,Уилский (02-032),02032010528,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Курмангазина, зд. 43",4428.68958584855,4458,,0201300048088708,EPSG:32640
409504,02032,Уилский (02-032),02032010790,"обл. Актюбинская, р-н Уилский, с.о. Уилский, с. Уил, ул. Курмангазина, д. 41, кв. 2",1488.94704701603,1489,,1201300264354822,EPSG:32640
409505,02032,Уилский (02-032),02032003055,"Актюбинская область, Уилский район, село Сарбие, улица Актобе, дом №25",928.70654507025,914,,,EPSG:32640
409506,02032,Уилский (02-032),020320071129,"Актюбинская область Уилский район, Каиндинский с/о, с. Кусембай, 007 кварт., уч. 1129",998.78984020322,1000,,,EPSG:32640
409507,02032,Уилский (02-032),02032003070,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский, с. Сарыбие, ул. Айтеке Би, д. 37",2612.40308920509,2611,,0201300048579201,EPSG:32640
409508,02032,Уилский (02-032),02032003166,"Актюбинская область, Ойылский район, Сарбинский сельский округ, село Сарбие, дом 90, кв.1",1284.56618085632,1284,,,EPSG:32640
409509,02032,Уилский (02-032),02032016277,"обл. Актюбинская, р-н Уилский, с.о. Коптогайский",34803267.0695503,34800000.0,,,EPSG:32640
409510,02032,Уилский (02-032),02032003173,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский, с. Сарыбие, ул. Бейбитшилик, д. 33",1803.32695038925,1803,,0201300048581707,EPSG:32640
409512,02032,Уилский (02-032),02032004022,"обл. Актюбинская, р-н Уилский, с.о. Сарыбиеский",8503073.81958293,8500000,,,EPSG:32640
409513,02032,Уилский (02-032),02032006038,"Актюбинская область Уилский район, Караойский с/о, с. Караой, На землях ПК ""Жетыколь"" ориен.мест., уч. К/х Танбай",150255.977426635,150000,,,EPSG:32640
