gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
415727,02033,Хобдинский (02-033),02033024406,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Исы И Ескендира Копжасаровых, д. 56",1583.8122893149,1585,,0201300046431505,EPSG:32640
415728,02033,Хобдинский (02-033),02033011124,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, ул. Жастар, д. 11",1041.72293600618,1042,,0201300046532202,EPSG:32640
415729,02033,Хобдинский (02-033),02033011028,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, ул. Желтоксан, д. 78",2105.88586486498,2107,,0201300049439607,EPSG:32640
415730,02033,Хобдинский (02-033),02033021088,"обл. Актюбинская, р-н Хобдинский, с.о. Сарыбулакский, с. Сарыбулак, ул. Астана, д. 43, кв. 1",1129.48822995851,1130,,1201300291736226,EPSG:32640
415731,02033,Хобдинский (02-033),02033009302,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, ул. Женис, уч. 22А",999.506478102437,1000,,2202000198790379,EPSG:32640
415733,02033,Хобдинский (02-033),02033010014,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, уч. Участок, уч. 13",1518872.42963863,1520000,,2201900168531840,EPSG:32640
415734,02033,Хобдинский (02-033),02033024495,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Алматинская, д. 78",1038.61628520979,1040,,0201300046437905,EPSG:32640
415735,02033,Хобдинский (02-033),02033010063,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, к.х. Талдысай, уч. 2",23511529.2615634,23530000.0,,2201700115518036,EPSG:32640
415737,02033,Хобдинский (02-033),020330241279,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, уч. Участок, уч. 339",1000.63668437877,1000,,2201700115517230,EPSG:32640
415738,02033,Хобдинский (02-033),02033005142,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Жанаталап, ул. Ивана Пятковского, д. 35",2497.09953783133,2500,,0201300046467901,EPSG:32640
415739,02033,Хобдинский (02-033),02033010040,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Булак, к.х. Тамбай, уч. 1",746.629196771272,750,,2201600087979304,EPSG:32640
415740,02033,Хобдинский (02-033),02033024839,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, пер. Аулие Деримсал, д. 9",999.683761619449,1000,,0201300720662106,EPSG:32640
415741,02033,Хобдинский (02-033),02033024734,"Актюбинская область, Кобдинский район, Кобдинский аульный округ, село Кобда, улица имени С.Сейфуллина, дом 58",1118.73606944336,1121,,,EPSG:32640
415743,02033,Хобдинский (02-033),02033007013,"Актюбинская область, Кобдинский район, аульный округ имени И.Билтабанова, село Косоткел, улица Абая, дом 11",2085.62817322626,2087,,,EPSG:32640
415745,02033,Хобдинский (02-033),02033023447,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Астана, д. 17",2110.11628787007,2115,,0201300046405309,EPSG:32640
415747,02033,Хобдинский (02-033),02033015268,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Алия, ул. Каракобда, д. 2",1306.55925851134,1303,,0201300049339200,EPSG:32640
415748,02033,Хобдинский (02-033),02033015326,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Алия, ул. Каракоз Оразовой, д. 6",1654.80958147342,1656,,0201300049338709,EPSG:32640
415749,02033,Хобдинский (02-033),02033042088,"обл. Актюбинская, р-н Хобдинский, с.о. Согалинский, с. Согали, уч. Участок, уч. 17",43671913.6629402,43680000.0,,2202222484716940,EPSG:32640
415750,02033,Хобдинский (02-033),02033037046,"обл. Актюбинская, р-н Хобдинский, с.о. Кызылжарский, с. Кызылжар, ул. Астана, д. 15",2499.01409393661,2500,,0201300049383601,EPSG:32640
415751,02033,Хобдинский (02-033),02033015226,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Алия, ул. Удербаев Мергали, д. 11",1098.48462790795,1100,,0201300047876601,EPSG:32640
415752,02033,Хобдинский (02-033),02033022124,"обл. Актюбинская, р-н Хобдинский, с.о. Сарыбулакский, с. Сарыбулак, уч. Участок, уч. 60",19984.5844272734,20000,,2202222484718541,EPSG:32640
415753,02033,Хобдинский (02-033),02033009236,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, ул. Им.Кудайбергена Жубанова, д. 21",1055.0682214353,1056,,0201300234319507,EPSG:32640
415754,02033,Хобдинский (02-033),02033009167,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, ул. Женис, д. 7",1393.25422540104,1397,,0201300234343302,EPSG:32640
415755,02033,Хобдинский (02-033),02033039247,"обл. Актюбинская, р-н Хобдинский, с.о. Жиренкопинский, с. Жиренкопа, ул. Алии Молдагуловой, д. 121",1075.14720403851,1076,,0201300049401603,EPSG:32640
415756,02033,Хобдинский (02-033),02033011142,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, ул. Астана, д. 45",1536.47180091687,1535,,0201300239252407,EPSG:32640
415757,02033,Хобдинский (02-033),02033013205,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Н.Терещенко, д. 51",2200.49631892547,2204,,0201300046515002,EPSG:32640
415758,02033,Хобдинский (02-033),02033013347,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Ю.Гагарина, д. 21",1954.41866733184,1956,,0201300046500603,EPSG:32640
415759,02033,Хобдинский (02-033),02033013253,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Ю.Гагарина, д. 31",1598.14335501398,1596,,0201300046501108,EPSG:32640
415760,02033,Хобдинский (02-033),02033013103,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Ю.Гагарина, д. 63",2339.78763980871,2341,,0201300046502204,EPSG:32640
415761,02033,Хобдинский (02-033),02033013142,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. А.Кусжанова, д. 72",1755.79412902073,1755,,0201300046498608,EPSG:32640
415762,02033,Хобдинский (02-033),02033013185,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. А.Кусжанова, д. 84",2497.55479039482,2500,,0201300046499405,EPSG:32640
415763,02033,Хобдинский (02-033),02033013315,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Н.Терещенко, д. 77",2498.22848483895,2500,,0201300046516603,EPSG:32640
415764,02033,Хобдинский (02-033),02033013318,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. А.Кусжанова, д. 36",2259.70798541657,2261,,0201300046495903,EPSG:32640
415765,02033,Хобдинский (02-033),02033013213,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Н.Терещенко, д. 64",1948.57558358776,1950,,0201300046515904,EPSG:32640
415766,02033,Хобдинский (02-033),02033013066,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Н.Терещенко, д. 49",2497.63059625586,2500,,0201300046514700,EPSG:32640
415767,02033,Хобдинский (02-033),02033033083,"Актюбинская область, Кобдинский район, Акрапский аульный округ,село Акрап,улица А.Кунанбаева дом 3 квартира 1",1861.92694119507,1863,,,EPSG:32640
415768,02033,Хобдинский (02-033),02033033058,"Актюбинская область, Кобдинский район, Акрапский сельский округ, село Акрап, улица Сатпаева дом 6 квартира 1",2628.40249503333,2630,,,EPSG:32640
415769,02033,Хобдинский (02-033),02033033027,"обл. Актюбинская, р-н Хобдинский, с.о. Акрабский, с. Акраб, ул. Абдулла Жанзакова, д. 39",1745.56918888422,1747,,0201300046453806,EPSG:32640
415770,02033,Хобдинский (02-033),02033007077,"обл. Актюбинская, р-н Хобдинский, с.о. Имангали Бильтабанова, с. Имангали Бильтабанова, ул. Астана, д. 51",1405.24437724349,1406,,0201300049315206,EPSG:32640
415771,02033,Хобдинский (02-033),02033015073,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Алия, ул. Кажыгали Байганина, д. 39",1434.93830276202,1438,,0201300047884100,EPSG:32640
415772,02033,Хобдинский (02-033),02033015088,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Алия, ул. Кажыгали Байганина, д. 41",1182.15237938605,1183,,0201300047884203,EPSG:32640
415773,02033,Хобдинский (02-033),020330241403,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, пер. Н.Есибулатова, д. 26",2076.84485321821,2078,,0201300048661808,EPSG:32640
415774,02033,Хобдинский (02-033),02033024125,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Щербак, д. 8",1232.20457081392,1236,,0201300046450407,EPSG:32640
415775,02033,Хобдинский (02-033),02033023245,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. И.Тайманова, д. 10",1312.42735360088,1315,,0201300049518302,EPSG:32640
415776,02033,Хобдинский (02-033),02033024490,"Актюбинская область, Кобдинский район, Кобдинский аульный округ, аул Кобда, улица имени А.Иманова, дом 42",1928.92472933797,1930,,,EPSG:32640
415777,02033,Хобдинский (02-033),02033023387,"Актюбинская обл., Кобдинский р-н., Кобдинский а/о, с. Кобда, ул. Кобда д. 9",1926.51465808044,1929,,,EPSG:32640
415779,02033,Хобдинский (02-033),02033023448,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. С.Курманова, д. 6",1087.14624514309,1088,,0201300046452403,EPSG:32640
415780,02033,Хобдинский (02-033),02033024419,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Алматинская, д. 49",478.775050573465,478,,0201300049320103,EPSG:32640
415781,02033,Хобдинский (02-033),02033024389,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Алматинская, д. 12",1123.71124353468,1125,,0201300046432705,EPSG:32640
415782,02033,Хобдинский (02-033),02033013119,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Ю.Гагарина, д. 59",1663.68616142351,1665,,0201300046502101,EPSG:32640
415783,02033,Хобдинский (02-033),02033013200,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. А.Кусжанова, д. 35",1258.72299208303,1260,,0201300046495806,EPSG:32640
415784,02033,Хобдинский (02-033),02033037264,"Актюбинская область, Кобдинский район, Кызылжарский аульный округ, аул Кызылжар, улица Достык, №71",1998.53679598715,2000,,,EPSG:32640
415785,02033,Хобдинский (02-033),02033024664,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. С.Сейфуллина, д. 74",999.238830722797,1000,,0201300240372700,EPSG:32640
415786,02033,Хобдинский (02-033),020330241396,"обл. Актюбинская, р-н Хобдинский",240.048960552579,240,,,EPSG:32640
415787,02033,Хобдинский (02-033),02033024707,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, пер. Аулие Деримсал, уч. 5",999.262217182928,1000,,2201900180222949,EPSG:32640
415788,02033,Хобдинский (02-033),02033033223,"Актюбинская область, Кобдинский район, Акрапский сельский округ",1395.69132420969,1397,,,EPSG:32640
415789,02033,Хобдинский (02-033),02033024376,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. А.Иманова, д. 3",1253.00584318429,1254,,0201300323528104,EPSG:32640
415790,02033,Хобдинский (02-033),02033003307,"обл. Актюбинская, р-н Хобдинский, с.о. Жарсайский, с. Жарсай, уч. Участок, уч. 45",1498.51375944642,1500,,2202300000742003,EPSG:32640
415791,02033,Хобдинский (02-033),02033037040,"обл. Актюбинская, р-н Хобдинский, с.о. Кызылжарский",2412.67771144568,2414,,,EPSG:32640
415792,02033,Хобдинский (02-033),02033007315,"обл. Актюбинская, р-н Хобдинский, с.о. Имангали Бильтабанова, с. Имангали Бильтабанова, ул. Астана, уч. 53",999.577830930991,1000,,2202300002047608,EPSG:32640
415793,02033,Хобдинский (02-033),02033011199,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, ул. Абая Кунанбаева, д. 3",80.3683201394986,81,,0201300049440802,EPSG:32640
415794,02033,Хобдинский (02-033),02033024296,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. А.Молдагуловой, уч. 77",2080.60219400573,2083,,2201300047235199,EPSG:32640
415795,02033,Хобдинский (02-033),02033024711,"Актюбинская область, Кобдинский район, Кобдинский аульный округ, аул Кобда, переулок  Н.Есенбулатова, дом 34",1676.09848057346,1677,,,EPSG:32640
415796,02033,Хобдинский (02-033),02033023449,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Абилхайыр Хана, д. 79",726.532753885568,725,,0201300240216700,EPSG:32640
415797,02033,Хобдинский (02-033),02033024713,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Колесникова, д. 26",1253.45175461636,1257,,0201300046428507,EPSG:32640
415798,02033,Хобдинский (02-033),02033010013,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, уч. Участок, уч. 12",15977376.0557713,15990000.0,,2201900168531647,EPSG:32640
415799,02033,Хобдинский (02-033),02033007139,"обл. Актюбинская, р-н Хобдинский, с.о. Имангали Бильтабанова, с. Имангали Бильтабанова, ул. Сарсенбаева, д. 6, кв. 2",2414.05250247502,2416,,1201300291665823,EPSG:32640
415800,02033,Хобдинский (02-033),02033013372,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Казахстан, зд. 19А",200.331272349916,200,,0202000239971421,EPSG:32640
415801,02033,Хобдинский (02-033),02033008179,"обл. Актюбинская, р-н Хобдинский, с.о. Имангали Бильтабанова, с. Имангали Бильтабанова, уч. Участок, уч. 127",12640859.7692359,12650000.0,,2202000197200270,EPSG:32640
415802,02033,Хобдинский (02-033),02033040084,"обл. Актюбинская, р-н Хобдинский, с.о. Жиренкопинский, с. Жиренкопа, уч. Участок, уч. 21",6417326.69489374,6420000,,2202000197200371,EPSG:32640
415804,02033,Хобдинский (02-033),02033018073,"обл. Актюбинская, р-н Хобдинский, с.о. Отекский, с. Отек, уч. Участок, уч. 45",3913637.15431909,3915000,,2202000197356272,EPSG:32640
415805,02033,Хобдинский (02-033),02033016063,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда",2979635.61511348,2981800,,,EPSG:32640
415806,02033,Хобдинский (02-033),02033013001,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский",188.918795354254,189,,,EPSG:32640
415807,02033,Хобдинский (02-033),02033013158,"обл. Актюбинская, р-н Хобдинский, с.о. Бегалинский, с. Бескудук, ул. Казахстан, д. 85",2437.86185905974,2438,,0201300046509606,EPSG:32640
415808,02033,Хобдинский (02-033),02033019140,"обл. Актюбинская, р-н Хобдинский, с.о. Им.И.Курманова, с. Егиндибулак, ул. Тауелсиздик, д. 5",823.719486540958,825,,0201300048912301,EPSG:32640
415809,02033,Хобдинский (02-033),02033019141,"обл. Актюбинская, р-н Хобдинский, с.о. Им.И.Курманова, с. Егиндибулак, ул. Тауелсиздик, д. 10",747.230784496775,748,,0201300048912605,EPSG:32640
415810,02033,Хобдинский (02-033),02033023117,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Абилхайыр Хана, д. 80",983.18015057574,1011,,0201300046422703,EPSG:32640
415812,02033,Хобдинский (02-033),02033023439,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Абая, д. 9",1188.77356922946,1190,,0201300046414603,EPSG:32640
415813,02033,Хобдинский (02-033),02033024029,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Алматинская, д. 16",1500.78225348671,1503,,0201300046433103,EPSG:32640
415814,02033,Хобдинский (02-033),02033024071,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. А.Иманова, д. 14",1271.55648077795,1274,,0201300049085402,EPSG:32640
415815,02033,Хобдинский (02-033),02033007276,"обл. Актюбинская, р-н Хобдинский, с.о. Имангали Бильтабанова, с. Имангали Бильтабанова, ул. Имангали Билтабанова, д. 171/1",1566.16043319337,1570,,0201300239656809,EPSG:32640
415816,02033,Хобдинский (02-033),02033036013,"обл. Актюбинская, р-н Хобдинский, с.о. Жарыкский, с. Жарык, уч. Участок, уч. 109",2004426.58885444,2006000,,2201900171140541,EPSG:32640
415817,02033,Хобдинский (02-033),02033023407,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Абилхайыр Хана, д. 25",41.5845780873351,41,,0201300046420201,EPSG:32640
415818,02033,Хобдинский (02-033),02033009317,"обл. Актюбинская, р-н Хобдинский, с.о. Талдысайский, с. Талдысай, ул. Жанажол, д. 49",998.721429308826,1000,,0201400025865089,EPSG:32640
415819,02033,Хобдинский (02-033),02033023257,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Абилхайыр Хана, д. 21",1157.0670681934,1158,,0201300046420009,EPSG:32640
415820,02033,Хобдинский (02-033),020330241303,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Ы.Алтынсарина, д. 2/4",940.017155264736,941,,0202000261813221,EPSG:32640
415821,02033,Хобдинский (02-033),020330241304,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Ы.Алтынсарина, д. 2/5",940.593578069784,941,,0202000266797729,EPSG:32640
415822,02033,Хобдинский (02-033),020330241305,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Ы.Алтынсарина, д. 2/6",939.801778770255,941,,0202000266797928,EPSG:32640
415823,02033,Хобдинский (02-033),020330241306,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Ы.Алтынсарина, д. 2/7",940.400316144624,941,,0202000266798220,EPSG:32640
415824,02033,Хобдинский (02-033),02033024968,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Астана, уч. 2Г",9992.39670048374,10000,,2201800131687676,EPSG:32640
415825,02033,Хобдинский (02-033),02033006011,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, уч. Участок, уч. 10",1243123.42021802,1244000,,2201800130789779,EPSG:32640
415826,02033,Хобдинский (02-033),02033006012,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, уч. Участок, уч. 11",6677980.60740864,6683000,,2201800130790372,EPSG:32640
415827,02033,Хобдинский (02-033),02033004106,"обл. Актюбинская, р-н Хобдинский, с.о. Жарсайский, с. Жарсай, уч. Участок, уч. 3",5995492.52255284,6000000,,2201800132053178,EPSG:32640
415828,02033,Хобдинский (02-033),02033004107,"обл. Актюбинская, р-н Хобдинский, с.о. Жарсайский, с. Жарсай, уч. Участок, уч. 4",2490065.67298826,2492000,,2201800132055678,EPSG:32640
415829,02033,Хобдинский (02-033),02033036014,"обл. Актюбинская, р-н Хобдинский, с.о. Жарыкский, с. Жарык, уч. Участок, уч. 110",7921614.43010865,7927500,,2201900171140749,EPSG:32640
415830,02033,Хобдинский (02-033),02033023008,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Астана, уч. 106",705.306234411189,702,,2201500076918568,EPSG:32640
415832,02033,Хобдинский (02-033),02033015374,"обл. Актюбинская, р-н Хобдинский, с.о. Булакский, с. Алия, ул. Алии Молдагуловой, уч. 10А",998.758001889197,1000,,2201500062934363,EPSG:32640
415833,02033,Хобдинский (02-033),02033035244,"обл. Актюбинская, р-н Хобдинский, с.о. Жарыкский, с. Жарык, ул. Кайрата Рыскулбекова, д. 8А",1342.40233164867,1343,,0201300730094607,EPSG:32640
415834,02033,Хобдинский (02-033),02033036049,,2325683.4471948,,,,EPSG:32640
415835,02033,Хобдинский (02-033),020330241345,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. Әл-Фараби, д. 15",999.324291444595,1000,,0202100389418682,EPSG:32640
415836,02033,Хобдинский (02-033),02033003165,"обл. Актюбинская, р-н Хобдинский, с.о. Жарсайский, с. Жарсай, ул. Әлихан Бөкейхан, д. 24",2497.89266110944,2500,,0201300046471805,EPSG:32640
415837,02033,Хобдинский (02-033),02033012008,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, уч. Участок, уч. 31",21053438.6103975,21069600.0,,2201900175584547,EPSG:32640
415838,02033,Хобдинский (02-033),02033012010,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский",8366100.36978493,8372500,,,EPSG:32640
415839,02033,Хобдинский (02-033),02033012011,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский, с. Терисаккан, уч. Участок, уч. 32",23392342.5925255,23410000.0,,2201900175584744,EPSG:32640
415840,02033,Хобдинский (02-033),02033031044,"обл. Актюбинская, р-н Хобдинский, с.о. Отекский, с. Отек, ул. Астана, д. 71",3397.58179571081,3400,,0201300046525706,EPSG:32640
415841,02033,Хобдинский (02-033),02033020059,"обл. Актюбинская, р-н Хобдинский, с.о. Им.И.Курманова, с. Егиндибулак, уч. Участок, уч. 5",4997115.61862215,5000000,,2201800132054271,EPSG:32640
415842,02033,Хобдинский (02-033),02033023572,"обл. Актюбинская, р-н Хобдинский, с.о. Кобдинский, с. Кобда, ул. С.Сейфуллина, уч. 6В",18190.9895431569,18200,,2201800132447370,EPSG:32640
415843,02033,Хобдинский (02-033),02033019225,"обл. Актюбинская, р-н Хобдинский, с.о. Им.И.Курманова, с. Егиндибулак, уч. Участок, уч. 6",9993.99052521964,10000,,2201800132884574,EPSG:32640
415844,02033,Хобдинский (02-033),02033003293,"обл. Актюбинская, р-н Хобдинский, с.о. Жарсайский, с. Жарсай, уч. Участок, уч. 6",29977.1523129216,30000,,2201800135225573,EPSG:32640
415845,02033,Хобдинский (02-033),02033019226,"обл. Актюбинская, р-н Хобдинский, с.о. Им.И.Курманова, с. Егиндибулак, ул. Астана, д. 3",1000.16284668021,1000,,0201800072838023,EPSG:32640
415846,02033,Хобдинский (02-033),02033012013,"обл. Актюбинская, р-н Хобдинский, с.о. Терисакканский",4457632.80708846,4461000,,,EPSG:32640
415847,02033,Хобдинский (02-033),02033001025,"обл. Актюбинская, р-н Хобдинский, с.о. Бестауский, с. Бестау, ул. Мерейтой, д. 16",2299.83885642826,2302,,0201300049277000,EPSG:32640
415848,02033,Хобдинский (02-033),02033019009,"обл. Актюбинская, р-н Хобдинский, с.о. Им.И.Курманова, с. Бегалы, ул. Толе Би, д. 8",1099.22788281181,1100,,0201300046522806,EPSG:32640
