gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
575209,02042,Эмба (02-042),02042002810,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Желтоқсан, д. 30А",999.93991302884,1000,,0201300051964900,EPSG:32640
575210,02042,Эмба (02-042),02042003370,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Желтоқсан, д. 32",1582.21115478951,1580,,0201300046864600,EPSG:32640
575211,02042,Эмба (02-042),02042002226,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Жағыпар Әміров, д. 37",829.714907975149,830,,0201300322323007,EPSG:32640
575212,02042,Эмба (02-042),02042003371,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Амангелды Иманов, д. 69",572.167361792713,572,,0201300052033600,EPSG:32640
575213,02042,Эмба (02-042),02042001747,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Сапа Жездібаев, д. 45",610.675094435038,610,,0201300300824006,EPSG:32640
575214,02042,Эмба (02-042),02042003372,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, пер. Спортивный, д. 5",562.520158556637,564,,0201300226237104,EPSG:32640
575215,02042,Эмба (02-042),02042002118,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Желтоқсан, д. 14, кв. 4",1989.97720670721,1990,,1201300047154924,EPSG:32640
575217,02042,Эмба (02-042),02042001748,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Забиқұлла Елубаев, д. 95",441.735141110285,442,,0201300227002106,EPSG:32640
575218,02042,Эмба (02-042),02042001749,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Айтеке Би, д. 18",358.43476996284,360,,0201300046896101,EPSG:32640
575219,02042,Эмба (02-042),02042001070,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Айтеке Би, д. 55",691.20552383708,692,,0201300051087000,EPSG:32640
575220,02042,Эмба (02-042),02042002812,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Мөңке Би, д. 3А",60.2951987767942,60,,0201300226396005,EPSG:32640
575221,02042,Эмба (02-042),02042002813,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Есет-Батыра, д. 22А",205.460891607507,206,,0201300051177404,EPSG:32640
575222,02042,Эмба (02-042),02042004178,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, ст-е 178",3581.39792374295,3600,,0201400024799580,EPSG:32640
575223,02042,Эмба (02-042),02042004187,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, уч. 187",2112.74237087618,2100,,2201400038596314,EPSG:32640
575224,02042,Эмба (02-042),02042002814,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Желтоқсан, д. 4Б",990.658698970393,990,,0201300226487905,EPSG:32640
575225,02042,Эмба (02-042),02042002815,"обл. Актюбинская, р-н Мугалжарский, г. Эмба, ул. Газиз Жанесова, д. 71А",916.086552935811,917,,0201400005679588,EPSG:32640
