gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
431939,02035,Шалкарский (02-035),02035014202,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир",24982147.3720936,25000000.0,,,EPSG:32640
431940,02035,Шалкарский (02-035),02035018710,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир",57957.6170295241,58000,,,EPSG:32640
431941,02035,Шалкарский (02-035),02035018711,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир",9992.76758445078,10000,,,EPSG:32640
431942,02035,Шалкарский (02-035),02035014203,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир",201855.329214907,202000,,,EPSG:32640
431943,02035,Шалкарский (02-035),02035004099,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир",2498610.48465716,2500000,,,EPSG:32640
431944,02035,Шалкарский (02-035),02035004100,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир",1998831.57118304,2000000,,,EPSG:32640
431945,02035,Шалкарский (02-035),02035004101,"обл. Актюбинская, р-н Шалкарский",2000020.54472298,2000000,,,EPSG:32640
431946,02035,Шалкарский (02-035),02035010060,"обл. АКТЮБИНСКАЯ, р-н ШАЛКАРСКИЙ, с.о. ШЕТИРГИЗСКИЙ",22011627.7896545,22000000.0,,,EPSG:32640
431947,02035,Шалкарский (02-035),02035004110,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир, ст. Бершугир, ул. Алексей Петрович Тихонов, соорж. 38",52395.0398019914,52400,,0201300231520605,EPSG:32640
431949,02035,Шалкарский (02-035),02035022008,"обл. Актюбинская, р-н Шалкарский, с.о. Монкебийский, с. Монке Би, ул. Вокзал Маны, д. 13, н.п. 1",162.509692438366,163,,1201300289515424,EPSG:32640
431950,02035,Шалкарский (02-035),02035013042,"обл. Актюбинская, р-н Шалкарский, с.о. Монкебийский, с. Монке Би, ул. Монке Би, д. 38, кв. 1",1324.94308759164,1325,,1201300047620821,EPSG:32640
431952,02035,Шалкарский (02-035),02035010059,"обл. АКТЮБИНСКАЯ, р-н ШАЛКАРСКИЙ, с.о. ШЕТИРГИЗСКИЙ",72036847.7407995,72000000.0,,,EPSG:32640
431953,02035,Шалкарский (02-035),02035012002,"Актюбинская область Шалкарский район, Кауылжырский сельский округ",35974900.5434317,36000000.0,,,EPSG:32640
431954,02035,Шалкарский (02-035),02035012142,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Канбакты, зимовка Кекирели, ст-е 4",7498561.77974126,7500000,,0202100300870083,EPSG:32640
431955,02035,Шалкарский (02-035),02035014010,"обл. Актюбинская, р-н Шалкарский, с.о. Монкебийский, с. Монке Би",50728241.0094514,50750000.0,,,EPSG:32640
431956,02035,Шалкарский (02-035),02035014017,"обл. Актюбинская, р-н Шалкарский, с.о. Монкебийский, с. Монке Би, зимовка Карашеген, ст-е 1",49152647.414644,49170000.0,,0201900101681257,EPSG:32640
431957,02035,Шалкарский (02-035),02035014018,"Актюбинская обл., Шалкарский р-н., ПК Суттиколь ориен.мест. уч. КХ Ералы",9521146.36478507,9520000,,,EPSG:32640
431958,02035,Шалкарский (02-035),02035014019,"обл. Актюбинская, р-н Шалкарский, с.о. Кауылжырский",2141475.80240478,2140000,,,EPSG:32640
431959,02035,Шалкарский (02-035),02035016045,"обл. Актюбинская, р-н Шалкарский, с.о. Шалкарский",1000161.94173821,1000000,,,EPSG:32640
431960,02035,Шалкарский (02-035),02035016046,"обл. Актюбинская, р-н Шалкарский, с.о. Шалкарский",7002499.71673233,7000000,,,EPSG:32640
431961,02035,Шалкарский (02-035),02035016047,"обл. Актюбинская, р-н Шалкарский, с.о. Шалкарский",13376966.0728132,13370000.0,,,EPSG:32640
431963,02035,Шалкарский (02-035),02035016162,"обл. Актюбинская, р-н Шалкарский, с.о. Шалкарский, с. Жылтыр, зимовка Сызкора, д. 1",3999.49836785882,4000,,0201300219736602,EPSG:32640
431964,02035,Шалкарский (02-035),02035030790,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Коянкулак, ст-е 47",468.770188805329,468,,0201300200555008,EPSG:32640
431965,02035,Шалкарский (02-035),02035030791,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Торайгыр, ст-е 14",200.342115510497,200,,0201300221120404,EPSG:32640
431966,02035,Шалкарский (02-035),02035012054,"обл. Актюбинская, р-н Шалкарский, с.о. Есет Котибарулы",5004439.44070517,5000000,,,EPSG:32640
431967,02035,Шалкарский (02-035),02035012055,"обл. Актюбинская, р-н Шалкарский, с.о. Есет Котибарулы",5025910.71815828,5027000,,,EPSG:32640
431968,02035,Шалкарский (02-035),02035030851,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Монке Би, ст-е 10",406.314264054957,410,,0201400010139880,EPSG:32640
431969,02035,Шалкарский (02-035),02035030837,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Монке Би, д. 24",305.962239419034,306,,0201300325175503,EPSG:32640
431970,02035,Шалкарский (02-035),02035030395,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Тауелсиздик, д. 6, кв. 2",1893.20972985922,1895,,1201300157675620,EPSG:32640
431971,02035,Шалкарский (02-035),02035030649,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Итесулы Амангали Ахун, д. 41",1496.43807383933,1500,,0201300726428304,EPSG:32640
431972,02035,Шалкарский (02-035),02035030744,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Итесулы Амангали Ахун, д. 43",1201.19719573641,1200,,0201300232236306,EPSG:32640
431973,02035,Шалкарский (02-035),02035030679,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Махамбет Отемисулы, д. 1, кв. 2",1362.96772896821,1364,,1201300157729826,EPSG:32640
431974,02035,Шалкарский (02-035),02035030488,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Арал, д. 2, кв. 2",1346.38573336006,1346,,1201300294130127,EPSG:32640
431975,02035,Шалкарский (02-035),02035030445,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Уран Бактыбай, д. 16, кв. 1",909.423188081937,911,,1201300293607825,EPSG:32640
431977,02035,Шалкарский (02-035),02035030515,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский, с. Бозой, ул. Бозой, д. 8",1046.29870892907,1050,,0201300202118107,EPSG:32640
431978,02035,Шалкарский (02-035),02035006078,"обл. Актюбинская, р-н Шалкарский, с.о. Жанаконысский, с. Копасор, зимовка Жанабаз, ст-е 5",4058642.11470571,4060000,,0202100302176385,EPSG:32640
431980,02035,Шалкарский (02-035),02035006084,"обл. Актюбинская, р-н Шалкарский, с.о. Жанаконысский",2488391.2268178,2500000,,,EPSG:32640
431982,02035,Шалкарский (02-035),02035006085,"обл. Актюбинская, р-н Шалкарский, с.о. Жанаконысский",4021034.93375809,4020000,,,EPSG:32640
431983,02035,Шалкарский (02-035),02035006096,"обл. Актюбинская, р-н Шалкарский, г. Шалкар, зимовка Танатар, д. 1",3499254.1825056,3500000,,0201300203755802,EPSG:32640
431985,02035,Шалкарский (02-035),02035006330,"обл. Актюбинская, р-н Шалкарский, с.о. Жанаконысский",4941218.54092821,4940000,,,EPSG:32640
431986,02035,Шалкарский (02-035),02035008041,"обл. Актюбинская, р-н Шалкарский",2061408.65980849,2060000,,,EPSG:32640
431987,02035,Шалкарский (02-035),02035008029,"обл. Актюбинская, р-н Шалкарский, с.о. Кишикумский, с. Шиликти, зимовка Алтыкудык, ст-е 2",8444024.11932811,8430000,,0201900109202158,EPSG:32640
431988,02035,Шалкарский (02-035),02035006243,"обл. Актюбинская, р-н Шалкарский, с.о. Жанаконысский",8001461.382429,8000000,,,EPSG:32640
431989,02035,Шалкарский (02-035),02035013167,"обл. Актюбинская, р-н Шалкарский, с.о. Монкебийский, с. Монке Би, ул. Монке Би, д. 10",1102.66141454545,1103,,0201300048235706,EPSG:32640
431990,02035,Шалкарский (02-035),02035004178,"обл. Актюбинская, р-н Шалкарский, с.о. Актогайский, с. Имени Актан Батыра, ул. Акжар, зд. 16",254.928813868522,256,,0201400004899589,EPSG:32640
431991,02035,Шалкарский (02-035),02035004738,"обл. Актюбинская, р-н Шалкарский, с.о. Кауылжырский, ст. Улпан, ул. Буйректобе, д. 2",700.406823657189,701,,0201300047902305,EPSG:32640
431992,02035,Шалкарский (02-035),02035004418,"обл. Актюбинская, р-н Шалкарский, с.о. Бершугир, с. Сарысай, ул. Республика, д. 9, кв. 2",874.813481383397,875,,1201300047575123,EPSG:32640
431993,02035,Шалкарский (02-035),02035014176,"обл. Актюбинская, р-н Шалкарский, с.о. Актогайский, ст. Котыртас, ул. Казарма, ст-е 5",999.519623116943,1000,,0201800077981524,EPSG:32640
431994,02035,Шалкарский (02-035),02035029045,"обл. Актюбинская, р-н Шалкарский, с.о. Бозойский",23297749.9695462,23300000.0,,,EPSG:32640
431995,02035,Шалкарский (02-035),02035012249,"обл. Актюбинская, р-н Шалкарский",218581.553797743,222953,,,EPSG:32640
431996,02035,Шалкарский (02-035),02035007862,"обл. Актюбинская, р-н Шалкарский, с.о. Кишикумский, с. Шиликти, ул. Достык, уч. 45",200.713606521039,200,,2201500065249568,EPSG:32640
