gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
366567,02027,Мугалжарский (02-027),02027002007,"Актюбинская область, Мугалжарский район, Талдысайский аульный округ",2148431.13535878,2150000,,,EPSG:32640
366568,02027,Мугалжарский (02-027),02027002012,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский, с. Енбек, ул. Маншук Маметова, ст-е 12",8873041.28962107,8600000,,0202000255105625,EPSG:32640
366569,02027,Мугалжарский (02-027),02027030602,"Актюбинская область, Мугалжарский район, Батпаккольский сельский округ, село Жагабулак, улица Н.Каржаубаева, дом №31",2280.35521289738,2282,,,EPSG:32640
366570,02027,Мугалжарский (02-027),02027032213,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумжарганский, с. Шенгельши, ул. Достык, д. 3",1450.26230881956,1451,,0201300204205400,EPSG:32640
366571,02027,Мугалжарский (02-027),02027032466,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумжарганский, с. Шенгельши, ул. Достык, ст-е 3А",55.8028361586706,56,,0201600049063290,EPSG:32640
366572,02027,Мугалжарский (02-027),02027002015,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",6563106.71154935,6570000,,,EPSG:32640
366573,02027,Мугалжарский (02-027),02027002214,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",13209605.5178453,13220000.0,,,EPSG:32640
366574,02027,Мугалжарский (02-027),02027012383,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Котибар, ул. Достық, д. 30А",999.180087077562,1000,,0201900096250555,EPSG:32640
366576,02027,Мугалжарский (02-027),02027002014,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский, с. Талдысай, ст-е 14",10417582.5603519,10426000.0,,0201400025009086,EPSG:32640
366577,02027,Мугалжарский (02-027),02027010301,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ст-е 1Б",5154005.78203468,5160000,,0201400013137782,EPSG:32640
366579,02027,Мугалжарский (02-027),02027031066,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, ст-е 313",203491.713409677,204500,,0201600051031792,EPSG:32640
366580,02027,Мугалжарский (02-027),02027031071,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, ст-е 313",3747.38571052945,3750,,0201600051031792,EPSG:32640
366582,02027,Мугалжарский (02-027),02027002117,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",28067783.5385042,28090000.0,,,EPSG:32640
366583,02027,Мугалжарский (02-027),02027017309,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Жарык, ул. Тәуелсіздік, ст-е 309",2997443.85055319,3000000,,0201300729107001,EPSG:32640
366585,02027,Мугалжарский (02-027),02027004002,"обл. Актюбинская, р-н Мугалжарский, с.о. Ащысайский",1031965.39035656,1032600,,,EPSG:32640
366586,02027,Мугалжарский (02-027),02027017335,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",25978498.3507114,26000000.0,,,EPSG:32640
366587,02027,Мугалжарский (02-027),02027017137,"Актюбинская обл. Мугалжарский р-н., Аккемирский с/о, ПК ""Аккемир"" ориен.мест., уч. гр.Мамбетжанов",3048073.16542541,3073000,,,EPSG:32640
366588,02027,Мугалжарский (02-027),02027027240,"обл. Актюбинская, р-н Мугалжарский, с.о. Егиндыбулакский, с. Миялыколь, ул. Ынтымак, д. 12А",2498.31535608856,2500,,0201800085519222,EPSG:32640
366589,02027,Мугалжарский (02-027),02027002017,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",15037958.1289974,15050000.0,,,EPSG:32640
366590,02027,Мугалжарский (02-027),02027039164,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, с. Мугалжар, ул. Ынтымак, д. 6",1367.24620756126,1368,,0201300047036600,EPSG:32640
366591,02027,Мугалжарский (02-027),02027002023,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский, с. Талдысай",7622125.06980923,7628000,,,EPSG:32640
366592,02027,Мугалжарский (02-027),02027037402,"обл. Актюбинская, р-н Мугалжарский",6338070.94587841,6341100,,,EPSG:32640
366594,02027,Мугалжарский (02-027),02027039539,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, с. Мугалжар, ул. Жастар, зд. 20",802.467454386636,802,,0201400024864282,EPSG:32640
366595,02027,Мугалжарский (02-027),02027010061,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский",22523868.0113256,22542099.0,,,EPSG:32640
366596,02027,Мугалжарский (02-027),02027008643,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ул. Сақтаған Бәйішев, д. 28",1742.63576216004,1744,,0201300048460005,EPSG:32640
366597,02027,Мугалжарский (02-027),02027008159,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ул. Шоқан Уалиханов, д. 7",1394.4203561265,1396,,0201300048535904,EPSG:32640
366598,02027,Мугалжарский (02-027),02027008178,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ул. Әлия Молдағұлова, д. 42",1200.99421906476,1202,,0201300048712702,EPSG:32640
366600,02027,Мугалжарский (02-027),02027002054,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",14677140.7514439,14690000.0,,,EPSG:32640
366601,02027,Мугалжарский (02-027),02027008705,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили",84352.7070364296,84421,,,EPSG:32640
366602,02027,Мугалжарский (02-027),02027018020,"обл. Актюбинская, р-н Мугалжарский, с.о. Журынский, с. Журын, ул. Абай Құнанбаев, ст-е 1020",4935796.18694988,4940000,,0202247078893258,EPSG:32640
366603,02027,Мугалжарский (02-027),02027010304,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский",10771633.9065877,10641100.0,,,EPSG:32640
366604,02027,Мугалжарский (02-027),02027012096,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Елек, ул. Школьная, д. 27",1525.8970026989,1529,,0201300152636404,EPSG:32640
366605,02027,Мугалжарский (02-027),02027002199,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",4246694.93734859,4250000,,,EPSG:32640
366606,02027,Мугалжарский (02-027),02027002200,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",4546374.52121506,4550000,,,EPSG:32640
366607,02027,Мугалжарский (02-027),02027017125,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, ст-е 125",4894555.576673,4900000,,0201800085139928,EPSG:32640
366608,02027,Мугалжарский (02-027),02027017313,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",2751929.22943124,2754000,,,EPSG:32640
366609,02027,Мугалжарский (02-027),02027017310,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Аккемер, ст-е 34",1338088.27670773,1339000,,0201400025012085,EPSG:32640
366610,02027,Мугалжарский (02-027),02027010300,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский",20353399.0006681,20370000.0,,,EPSG:32640
366611,02027,Мугалжарский (02-027),02027017334,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, уч. 2",97719596.1751926,96860000.0,,2201400007035619,EPSG:32640
366612,02027,Мугалжарский (02-027),02027019180,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",2.98788955666111,3,,,EPSG:32640
366613,02027,Мугалжарский (02-027),02027002201,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",12410070.1373535,12420000.0,,,EPSG:32640
366614,02027,Мугалжарский (02-027),02027008320,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ул. Шоқан Уалиханов, д. 3",1000.92383358872,1002,,0201300152854907,EPSG:32640
366615,02027,Мугалжарский (02-027),02027008298,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили, ул. Бирлик, д. 10",1535.27174600941,1537,,0201300222545103,EPSG:32640
366616,02027,Мугалжарский (02-027),02027017350,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Жарык, ст. 312, ул. Достык, д. 2",2318.05230323839,2320,,0201500035271939,EPSG:32640
366617,02027,Мугалжарский (02-027),02027030385,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, с. Жагабулак, ул. Нұрахмет Қаржаубаев, д. 17",2045.17242163378,2047,,0201300046989509,EPSG:32640
366618,02027,Мугалжарский (02-027),02027012069,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Котибар, ул. Достық, д. 17",2497.65170362741,2500,,0201300225551908,EPSG:32640
366620,02027,Мугалжарский (02-027),02027008829,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ст-е 3",885.571924569414,886,,0201400024967087,EPSG:32640
366621,02027,Мугалжарский (02-027),02027002031,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",1569764.69590088,1571000,,,EPSG:32640
366622,02027,Мугалжарский (02-027),02027002032,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",5368780.97125686,5373000,,,EPSG:32640
366623,02027,Мугалжарский (02-027),02027002035,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский, с. Енбек",1179011.84137397,1180000,,,EPSG:32640
366624,02027,Мугалжарский (02-027),02027017317,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Елек, ул. Школьная, ст-е 317",15715623.2915781,15729000.0,,0201300721601209,EPSG:32640
366625,02027,Мугалжарский (02-027),02027017323,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",1769890.14052181,1771000,,,EPSG:32640
366626,02027,Мугалжарский (02-027),02027004020,"обл. Актюбинская, р-н Мугалжарский, с.о. Ащысайский",3217234.06077023,3220000,,,EPSG:32640
366627,02027,Мугалжарский (02-027),02027004063,"обл. Актюбинская, р-н Мугалжарский, с.о. Ащысайский",2447861.584188,2450000,,,EPSG:32640
366628,02027,Мугалжарский (02-027),02027010045,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Тепсен-Карабулак",3346280.26481038,3348992,,,EPSG:32640
366629,02027,Мугалжарский (02-027),02027010150,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский, с. Енбек",811026.405697681,812000,,,EPSG:32640
366631,02027,Мугалжарский (02-027),02027008078,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, уч. 31А",1007.69446760374,1008,,2201400041083417,EPSG:32640
366632,02027,Мугалжарский (02-027),02027002037,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",2277169.93747307,2279000,,,EPSG:32640
366633,02027,Мугалжарский (02-027),02027002038,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",549452.863032639,551000,,,EPSG:32640
366634,02027,Мугалжарский (02-027),02027002039,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, ст-е 313",1924619.38326091,1926000,,0201600051031792,EPSG:32640
366635,02027,Мугалжарский (02-027),02027002045,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский",1795669.53367084,1797000,,,EPSG:32640
366636,02027,Мугалжарский (02-027),02027034250,"Актюбинская область, Мугалжарский район, Каиндинский сельский округ, село Каинды, ул. Шортай, дом 46",1564.39207373061,1566,,,EPSG:32640
366637,02027,Мугалжарский (02-027),02027010086,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский",2616987.47379072,2622000,,,EPSG:32640
366638,02027,Мугалжарский (02-027),02027039616,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, с. Мугалжар, ул. Кулкай Аулие, уч. 2А",599.458721418534,600,,2202100202879111,EPSG:32640
366640,02027,Мугалжарский (02-027),02027037552,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, с. Сага, ул. Саға, ст-е 552",99913437.3314405,100000000.0,,0202100286524881,EPSG:32640
366641,02027,Мугалжарский (02-027),02027035080,"обл. Актюбинская, р-н Мугалжарский, с.о. Кайындинский, с. Алтынды, ул. Абай Құнанбаев, ст-е 80",14992425.0160514,15000000.0,,0202100288978884,EPSG:32640
366642,02027,Мугалжарский (02-027),02027037553,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, с. Жагабулак, ул. Бірлік, ст-е 553",14986712.5114663,15000000.0,,0202100287567184,EPSG:32640
366643,02027,Мугалжарский (02-027),02027014166,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",465409.913414809,465130,,,EPSG:32640
366644,02027,Мугалжарский (02-027),02027007636,"обл. Актюбинская, р-н Мугалжарский, с.о. Журынский, раз. 53, ул. Темиржолшылар, ст-е 636",14986922.2810153,15000000.0,,0202100286291489,EPSG:32640
366645,02027,Мугалжарский (02-027),02027030650,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, с. Жагабулак, ул. Женистин 40 Жылдыгы, зд. 9",1831.24573472913,1833,,0202100285846086,EPSG:32640
366646,02027,Мугалжарский (02-027),02027035081,"обл. Актюбинская, р-н Мугалжарский, с.о. Кайындинский, с. Алтынды, ул. Алтынды, уч. 81",14990745.8256478,15000000.0,,2202100203166316,EPSG:32640
366649,02027,Мугалжарский (02-027),02027020096,"обл. Актюбинская, р-н Мугалжарский",107933.247496779,108036,,,EPSG:32640
366650,02027,Мугалжарский (02-027),02027017060,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",67566496.5783996,67623500.0,,,EPSG:32640
366651,02027,Мугалжарский (02-027),02027017360,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",6524526.11789331,6530000,,,EPSG:32640
366652,02027,Мугалжарский (02-027),02027017048,"Актюбинская обл. Мугалжарский р-н., Аккемирский с/о, ПК ""Аккемир"" ориен.мест., уч. к/х ""Коктем""",1989614.04504788,2000000,,,EPSG:32640
366653,02027,Мугалжарский (02-027),02027017333,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, ст-е 24",57530674.4451705,57580000.0,,0201400025010888,EPSG:32640
366654,02027,Мугалжарский (02-027),02027020010,"обл. Актюбинская, р-н Мугалжарский",78111.5934406784,78176,,,EPSG:32640
366655,02027,Мугалжарский (02-027),02027016034,"Актюбинская область, Мугалжарский район, Аккемерский аульный округ , СОТ""Энергетик"", №26",1869.87478420887,1871,,,EPSG:32640
366656,02027,Мугалжарский (02-027),02027019317,"обл. Актюбинская, р-н Мугалжарский, с.о. Кайындинский",145097.027851272,145101,,,EPSG:32640
366657,02027,Мугалжарский (02-027),02027008107,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ул. Абай Құнанбаев, ст-е 13",128.790492752291,129,,0201300048538007,EPSG:32640
366658,02027,Мугалжарский (02-027),02027039532,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, с. Мугалжар, ул. Кулкай Аулие, д. 13",1852.99657204114,1855,,0201300047032607,EPSG:32640
366659,02027,Мугалжарский (02-027),02027008813,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский",9995.79368977789,10000,,,EPSG:32640
366660,02027,Мугалжарский (02-027),02027035043,"обл. Актюбинская, р-н Мугалжарский, с.о. Кайындинский, уч. 43",5996624.19477459,6000000,,2201400038979816,EPSG:32640
366661,02027,Мугалжарский (02-027),02027032264,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумжарганский, с. Кумжарган, ул. Достык, д. 10",1996.31781030927,1998,,0201300154350307,EPSG:32640
366662,02027,Мугалжарский (02-027),02027011249,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Аккемер, ул. Есет Батыр Кокиулы, д. 18",1253.92313440678,1253,,0201300200735909,EPSG:32640
366664,02027,Мугалжарский (02-027),02027030108,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, с. Сага, ул. Саға, д. 39",1070.3169003261,1072,,0201300047009103,EPSG:32640
366665,02027,Мугалжарский (02-027),02027039568,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, с. Мугалжар, уч. 568",246793.893060881,246844,,2201700112011832,EPSG:32640
366666,02027,Мугалжарский (02-027),02027008840,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили, ул. Ынтымак, д. 6",778.013574105388,779,,0201300222515109,EPSG:32640
366667,02027,Мугалжарский (02-027),02027002069,"обл. Актюбинская, р-н Мугалжарский",7486606.80402443,7492000,,,EPSG:32640
366668,02027,Мугалжарский (02-027),02027004113,"обл. Актюбинская, р-н Мугалжарский, с.о. Ащысайский, ст-е 113",19982376.3418475,20000000.0,,0201900086473359,EPSG:32640
366669,02027,Мугалжарский (02-027),02027017353,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, ст-е 353",1498782.99694719,1500000,,0201700070192663,EPSG:32640
366670,02027,Мугалжарский (02-027),02027001107,"обл. Актюбинская, р-н Мугалжарский, с.о. Талдысайский, с. Енбек, ул. Мухтар Ауезов, д. 23",1647.11841144916,1648,,0201300152901409,EPSG:32640
366671,02027,Мугалжарский (02-027),02027017342,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский",2487838.08714559,2490000,,,EPSG:32640
366673,02027,Мугалжарский (02-027),02027008054,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили, ул. Бауыржан Момышұлы, д. 21",1464.57102842475,1466,,0201300048541501,EPSG:32640
366675,02027,Мугалжарский (02-027),02027005271,"обл. Актюбинская, р-н Мугалжарский, с.о. Журынский, с. Журын, ул. Узакбай Конратбаев, д. 17",1864.48386764463,1865,,0201300153643106,EPSG:32640
366676,02027,Мугалжарский (02-027),02027008334,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили, ул. Орталык, д. 20А",1249.32547405867,1250,,0201300319122604,EPSG:32640
366677,02027,Мугалжарский (02-027),02027028218,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумсайский, с. Кумсай, ул. Ахмет Жубанов, д. 15",1527.64085267579,1529,,0201300048497801,EPSG:32640
366678,02027,Мугалжарский (02-027),02027011465,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Аккемер, уч. 465",1199.08363400441,1200,,2201700116779231,EPSG:32640
366680,02027,Мугалжарский (02-027),02027034343,"обл. Актюбинская, р-н Мугалжарский, с.о. Кайындинский, с. Кайынды, ул. Кайынды, д. 1А",1964.13419675097,1964,,0201300255295105,EPSG:32640
366681,02027,Мугалжарский (02-027),020270311106,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, с. Жагабулак, ст-е 1106",10957.6100933208,11000,,0201900099180252,EPSG:32640
366682,02027,Мугалжарский (02-027),02027034285,"Актюбинская область, Мугалжарский район, Каиндинский аульный округ, село Алтынды, улица А.Кунанбаева, дом №11, квартира 1 ",1071.81678085647,1071,,,EPSG:32640
366683,02027,Мугалжарский (02-027),02027031975,,59981.9590162681,60000,,,EPSG:32640
366684,02027,Мугалжарский (02-027),02027031738,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, ст-е 313",1123.29859007813,1124,,0201600051031792,EPSG:32640
366685,02027,Мугалжарский (02-027),02027008706,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили",256462.067333868,257655,,,EPSG:32640
366686,02027,Мугалжарский (02-027),02027010202,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский",2248250.16401091,2250000,,,EPSG:32640
366687,02027,Мугалжарский (02-027),02027008296,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили, ул. Бирлик, д. 5",3023.80082152898,3011,,0201300222542704,EPSG:32640
366690,02027,Мугалжарский (02-027),02027037483,"обл. Актюбинская, р-н Мугалжарский, г. Жем, ул. Айтеке Би, уч. 12",7760.65497819881,7767,,2201500061675864,EPSG:32640
366691,02027,Мугалжарский (02-027),02027010022,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Сагашили",2013.80603733624,2010,,,EPSG:32640
366692,02027,Мугалжарский (02-027),02027039566,"обл. Актюбинская, р-н Мугалжарский, с.о. Мугалжарский, с. Мугалжар, уч. 566",108123.685272578,108221,,2201900171257947,EPSG:32640
366693,02027,Мугалжарский (02-027),02027011296,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Аккемер, ул. Хазрет Мухамбетказы Мендикулов, д. 57",1320.87584989582,1322,,0201300047911609,EPSG:32640
366694,02027,Мугалжарский (02-027),02027011140,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Аккемер, ул. Молодежная, д. 1",1586.16231199316,1587,,0201300332398500,EPSG:32640
366695,02027,Мугалжарский (02-027),02027025110,"обл. Актюбинская, р-н Мугалжарский, с.о. Им.Кудайбергена Жубанова",9825097.75843868,9457000,,,EPSG:32640
366696,02027,Мугалжарский (02-027),02027026064,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумсайский",50716698.2784121,50620000.0,,,EPSG:32640
366697,02027,Мугалжарский (02-027),02027028008,"Актюбинская область, Мугалжарский район, Кумсайский сельский округ, село Кумсай",1202.7846711091,1206,,,EPSG:32640
366698,02027,Мугалжарский (02-027),02027028009,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумсайский, с. Кумсай, ул. Сергазы Байжанов, д. 2",1722.66175276241,1724,,0201300152750407,EPSG:32640
366699,02027,Мугалжарский (02-027),02027028010,"обл. Актюбинская, р-н Мугалжарский, с.о. Кумсайский, с. Кумсай, ул. Сергазы Байжанов, д. 1",1358.18068315575,1357,,0201300047023305,EPSG:32640
366700,02027,Мугалжарский (02-027),02027008285,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Тепсен-Карабулак, ул. Тауелсиздик, д. 32",985.254235343497,986,,0201300326790908,EPSG:32640
366701,02027,Мугалжарский (02-027),02027008284,"Актюбинская область, Мугалжарский район, Енбекский аульный округ, село Басшили, улица Ынтымак, дом №4, квартира 1",3031.03027923292,3004,,,EPSG:32640
366702,02027,Мугалжарский (02-027),02027017013,"Актюбинская обл. Мугалжарский р-н., Аккемирский с/о, ПК ""Аккемир"" ориен.мест., уч. к/х ""Жас-Талап""",2998028.58333383,3004000,,,EPSG:32640
366703,02027,Мугалжарский (02-027),02027012306,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Елек, ул. Школьная, уч. 22",2037.92795781147,2040,,2201300321893397,EPSG:32640
366704,02027,Мугалжарский (02-027),02027012150,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Жарык, ст. 312, ул. Достык, д. 1, кв. 3",1798.980095458,1800,,1201300225544220,EPSG:32640
366705,02027,Мугалжарский (02-027),02027008554,"обл. Актюбинская, р-н Мугалжарский, с.о. Енбекский, с. Басшили, ул. Орталык, д. 38",721.326504973013,722,,0201300152762603,EPSG:32640
366706,02027,Мугалжарский (02-027),02027031962,"обл. Актюбинская, р-н Мугалжарский",688.083075115461,700,,,EPSG:32640
366707,02027,Мугалжарский (02-027),02027031945,"обл. Актюбинская, р-н Мугалжарский, с.о. Батпаккольский, ст-е 313",36392.510362876,36400,,0201600051031792,EPSG:32640
366708,02027,Мугалжарский (02-027),02027005374,"обл. Актюбинская, р-н Мугалжарский, с.о. Журынский, с. Журын, ул. Жанкожа Батыра, д. 20",1623.92318179735,1625,,0201300047018802,EPSG:32640
366709,02027,Мугалжарский (02-027),02027005375,"обл. Актюбинская, р-н Мугалжарский, с.о. Журынский, с. Журын, ул. Жанкожа Батыра, д. 57, кв. 2",2316.90774870407,2319,,1201300168763327,EPSG:32640
366710,02027,Мугалжарский (02-027),02027011362,"обл. Актюбинская, р-н Мугалжарский, с.о. Аккемерский, с. Аккемер, ул. Котибар Батыр Басенулы, д. 18",1165.01013188016,1168,,0201300200779004,EPSG:32640
366711,02027,Мугалжарский (02-027),02027028162,"Актюбинская область, Мугалжарский район, Кумсайский сельский округ, село Кумсай",502.695648774615,504,,,EPSG:32640
