gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
557765,02039,Темир (02-039),02039001002,"Актюбинская обл., г. Темир, ул. бн уч. ЗАО ""ОБЛТРАНСГАЗ""",71.8279577271394,72,,,EPSG:32640
557766,02039,Темир (02-039),02039001003,"Актюбинская обл., г. Темир, ул. бн уч. ЗАО ""ОБЛТРАНСГАЗ""",86.4516550995055,86,,,EPSG:32640
557767,02039,Темир (02-039),02039001006,"обл. Актюбинская, р-н Темирский, с.о. Темирский",60.7396848042838,61,,,EPSG:32640
557768,02039,Темир (02-039),02039001086,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абилкайыр Хана, д. 33",1521.56308749045,1523,,0201300047153201,EPSG:32640
557769,02039,Темир (02-039),02039001139,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абу Такенов, д. 17",659.660540184842,660,,0201300047165809,EPSG:32640
557770,02039,Темир (02-039),02039001437,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Омирбай Нагауов, д. 16",1378.72822662668,1380,,0201300047148203,EPSG:32640
557771,02039,Темир (02-039),02039001010,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир",52058.2446004298,52000,,,EPSG:32640
557772,02039,Темир (02-039),02039001015,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Агайынды Жубановтар, зд. 10А",275.482952213419,275,,0201500027898437,EPSG:32640
557774,02039,Темир (02-039),02039001018,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Маншук Маметова, д. 1",194.814767807555,195,,0201300047163102,EPSG:32640
557775,02039,Темир (02-039),02039001057,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Бауыржан Момышулы, д. 27",998.878455606962,1000,,0201300047161000,EPSG:32640
557776,02039,Темир (02-039),02039001392,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Бауыржан Момышулы, д. 25",879.210768741775,880,,0201300047160808,EPSG:32640
557777,02039,Темир (02-039),02039001593,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Бауыржан Момышулы, д. 45",891.334960061342,892,,0201300047161509,EPSG:32640
557778,02039,Темир (02-039),02039002001,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир",17.4746437542611,17,,,EPSG:32640
557779,02039,Темир (02-039),02039001020,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Динмухамед Конаев, д. 41",1803.05691668809,1805,,0201300047144704,EPSG:32640
557780,02039,Темир (02-039),02039001159,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Санкибай Батыр, д. 18",1144.35710275086,1145,,0201300047146004,EPSG:32640
557781,02039,Темир (02-039),02039001827,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Агайынды Жубановтар, д. 31",1434.93452815462,1436,,0201300086622401,EPSG:32640
557782,02039,Темир (02-039),02039001828,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Алия Молдагулова, ст-е 19А",107.944441342132,108,,0201900088274453,EPSG:32640
557783,02039,Темир (02-039),02039001431,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Маншук Маметова, д. 7",2031.75906956422,2034,,0201300047164400,EPSG:32640
557784,02039,Темир (02-039),02039001829,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Ахмет Халфе, д. 17",1399.14419169259,1400,,0201300239039702,EPSG:32640
557785,02039,Темир (02-039),02039001602,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Динмухамед Конаев, д. 26Б",615.93919789591,616,,0201300236477005,EPSG:32640
557786,02039,Темир (02-039),02039001190,"Актюбинская область,Темирский район, город Темир, улица Абая, дом №22",862.408280423909,863,,,EPSG:32640
557787,02039,Темир (02-039),02039001501,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абая, д. 20",755.166861218102,756,,0201300047149907,EPSG:32640
557788,02039,Темир (02-039),02039001947,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абая, д. 18",1196.82500466272,1198,,0201300047149708,EPSG:32640
557789,02039,Темир (02-039),02039001506,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Сайын Балмуханов, д. 11, кв. 1",1145.05632792244,1146,,1201300226983429,EPSG:32640
557790,02039,Темир (02-039),02039001449,"Актюбинская область,Темирский район, город Темир, улица Ыбырая Алтынсарина, дом №33, квартира1",3356.69768440497,3360,,,EPSG:32640
557791,02039,Темир (02-039),02039001588,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абилкайыр Хана, д. 21",2660.3247072644,2660,,0201300231498006,EPSG:32640
557792,02039,Темир (02-039),02039001108,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Каныш Сатпаев, д. 13Б",1866.80760712271,1865,,0201300238241507,EPSG:32640
557793,02039,Темир (02-039),02039001700,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Алия Молдагулова, д. 21",1516.92115231966,1518,,0201300047173506,EPSG:32640
557794,02039,Темир (02-039),02039001323,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Ыбырай Алтынсарин, д. 18",1508.44606336791,1510,,0201300047141600,EPSG:32640
557795,02039,Темир (02-039),02039001267,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Шокан Уалиханов, д. 34",1252.65982793327,1254,,0201300047169802,EPSG:32640
557796,02039,Темир (02-039),02039001702,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абая, д. 17",1575.00304947388,1575,,0201300050842309,EPSG:32640
557797,02039,Темир (02-039),02039001550,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Алия Молдагулова, д. 25",2266.33877824918,2268,,0201300232788404,EPSG:32640
557798,02039,Темир (02-039),02039001703,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Агайынды Жубановтар, уч. 24",683.696074272608,685,,2201300044553996,EPSG:32640
557799,02039,Темир (02-039),02039001121,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абу Такенов, уч. 30",37.463239833159,37,,2201300044562495,EPSG:32640
557800,02039,Темир (02-039),02039001007,"Актюбинская область, Темирский район, город Темир,  улица Валиханова дом 1, кв.2",21.4742713548226,21,,,EPSG:32640
557801,02039,Темир (02-039),02039001505,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Санкибай Батыр, д. 10",999.133207922779,1000,,0201300047145400,EPSG:32640
557802,02039,Темир (02-039),02039001701,"Актюбинская область, город Темир, улица Момышулы, дом 14",1812.55466140185,1815,,,EPSG:32640
557803,02039,Темир (02-039),02039001294,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Агайынды Жубановтар, д. 24",930.059306070512,931,,0201300047158406,EPSG:32640
557804,02039,Темир (02-039),02039001299,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абу Такенов, д. 8",1999.59548656379,2001,,0201300047168201,EPSG:32640
557805,02039,Темир (02-039),02039001389,"обл. Актюбинская, р-н Темирский, с.о. Темирский, г. Темир, ул. Абу Такенов, д. 1",840.496740075318,841,,0201300047165105,EPSG:32640
